sim_id	query_name	number_of_results
Gra_N1_32_W100_Def	C3/C3_split83.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split84.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split85.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split86.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split87.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split88.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split89.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split9.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split90.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split91.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split92.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split93.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split94.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split95.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split96.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split97.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split98.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split99.sparql	4244261
Gra_N1_32_W100_Def	F1/F1_split0.sparql	19
Gra_N1_32_W100_Def	F1/F1_split1.sparql	32
Gra_N1_32_W100_Def	F1/F1_split10.sparql	9
Gra_N1_32_W100_Def	F1/F1_split11.sparql	2
Gra_N1_32_W100_Def	F1/F1_split12.sparql	0
Gra_N1_32_W100_Def	F1/F1_split13.sparql	0
Gra_N1_32_W100_Def	F1/F1_split14.sparql	32
Gra_N1_32_W100_Def	F1/F1_split15.sparql	26
Gra_N1_32_W100_Def	F1/F1_split16.sparql	19
Gra_N1_32_W100_Def	F1/F1_split17.sparql	20
Gra_N1_32_W100_Def	F1/F1_split18.sparql	0
Gra_N1_32_W100_Def	F1/F1_split19.sparql	22
Gra_N1_32_W100_Def	F1/F1_split2.sparql	0
Gra_N1_32_W100_Def	F1/F1_split20.sparql	29
Gra_N1_32_W100_Def	F1/F1_split21.sparql	10
Gra_N1_32_W100_Def	F1/F1_split22.sparql	1
Gra_N1_32_W100_Def	F1/F1_split23.sparql	32
Gra_N1_32_W100_Def	F1/F1_split24.sparql	22
Gra_N1_32_W100_Def	F1/F1_split25.sparql	43
Gra_N1_32_W100_Def	F1/F1_split26.sparql	64
Gra_N1_32_W100_Def	F1/F1_split27.sparql	7
Gra_N1_32_W100_Def	F1/F1_split28.sparql	43
Gra_N1_32_W100_Def	F1/F1_split29.sparql	22
Gra_N1_32_W100_Def	F1/F1_split3.sparql	10
Gra_N1_32_W100_Def	F1/F1_split30.sparql	0
Gra_N1_32_W100_Def	F1/F1_split31.sparql	24
Gra_N1_32_W100_Def	F1/F1_split32.sparql	12
Gra_N1_32_W100_Def	F1/F1_split33.sparql	32
Gra_N1_32_W100_Def	F1/F1_split34.sparql	14
Gra_N1_32_W100_Def	F1/F1_split35.sparql	3
Gra_N1_32_W100_Def	F1/F1_split36.sparql	0
Gra_N1_32_W100_Def	F1/F1_split37.sparql	0
Gra_N1_32_W100_Def	F1/F1_split38.sparql	15
Gra_N1_32_W100_Def	F1/F1_split39.sparql	19
Gra_N1_32_W100_Def	F1/F1_split4.sparql	26
Gra_N1_32_W100_Def	F1/F1_split40.sparql	9
Gra_N1_32_W100_Def	F1/F1_split41.sparql	26
Gra_N1_32_W100_Def	F1/F1_split42.sparql	15
Gra_N1_32_W100_Def	F1/F1_split43.sparql	64
Gra_N1_32_W100_Def	F1/F1_split44.sparql	59
Gra_N1_32_W100_Def	F1/F1_split45.sparql	0
Gra_N1_32_W100_Def	F1/F1_split46.sparql	64
Gra_N1_32_W100_Def	F1/F1_split47.sparql	20
Gra_N1_32_W100_Def	F1/F1_split48.sparql	13
Gra_N1_32_W100_Def	F1/F1_split49.sparql	13
Gra_N1_32_W100_Def	F1/F1_split5.sparql	48
Gra_N1_32_W100_Def	F1/F1_split50.sparql	0
Gra_N1_32_W100_Def	F1/F1_split51.sparql	14
Gra_N1_32_W100_Def	F1/F1_split52.sparql	0
Gra_N1_32_W100_Def	F1/F1_split53.sparql	32
Gra_N1_32_W100_Def	F1/F1_split54.sparql	7
Gra_N1_32_W100_Def	F1/F1_split55.sparql	3
Gra_N1_32_W100_Def	F1/F1_split56.sparql	0
Gra_N1_32_W100_Def	F1/F1_split57.sparql	5
Gra_N1_32_W100_Def	F1/F1_split58.sparql	9
Gra_N1_32_W100_Def	F1/F1_split59.sparql	6
Gra_N1_32_W100_Def	F1/F1_split6.sparql	17
Gra_N1_32_W100_Def	F1/F1_split60.sparql	59
Gra_N1_32_W100_Def	F1/F1_split61.sparql	29
Gra_N1_32_W100_Def	F1/F1_split62.sparql	0
Gra_N1_32_W100_Def	F1/F1_split63.sparql	26
